Copyright 1986-2022 Xilinx, Inc. All Rights Reserved. Copyright 2022-2024 Advanced Micro Devices, Inc. All Rights Reserved.
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2024.1 (lin64) Build 5076996 Wed May 22 18:36:09 MDT 2024
| Date         : Fri Jul  5 03:38:25 2024
| Host         : binhkieudo running 64-bit Ubuntu 20.04.6 LTS
| Command      : report_utilization -hierarchical -file /home/binhkieudo/Workspace/NewFramework/framework/generated-src/framework.fpga.vc707.VC707woDDRHarness.SmallRocketMTOptimizedMemVC707Config/obj/report/utilization.txt
| Design       : VC707woDDRHarness
| Device       : xc7vx485tffg1761-2
| Speed File   : -2
| Design State : Physopt postRoute
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+-------------------------------------------------------------+------------------------------------------------------------------------------+------------+------------+---------+------+-------+--------+--------+------------+
|                           Instance                          |                                    Module                                    | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs  | RAMB36 | RAMB18 | DSP Blocks |
| chiptop0/system/tile_prci_domain_2/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_0/ram              |           | 1024x8                 | 1024x8                 |             |                         |             |                         |           |        |        |         |           |        |        |         |
|  chiptop0/system/tile_prci_domain_2/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_0/ram_reg         | RAMB18E1  |  A:A:512x8             |  B:B:512x8             |       Write |                    10.0 |        Read |                    10.0 |           |        |        |       0 |           |        |        |       0 |
| chiptop0/system/tile_prci_domain_2/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_1/ram              |           | 1024x8                 | 1024x8                 |             |                         |             |                         |           |        |        |         |           |        |        |         |
|  chiptop0/system/tile_prci_domain_2/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_1/ram_reg         | RAMB18E1  |  A:A:512x8             |  B:B:512x8             |       Write |                    10.0 |        Read |                    10.0 |           |        |        |       0 |           |        |        |       0 |
| chiptop0/system/tile_prci_domain_2/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_2/ram              |           | 1024x8                 | 1024x8                 |             |                         |             |                         |           |        |        |         |           |        |        |         |
|  chiptop0/system/tile_prci_domain_2/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_2/ram_reg         | RAMB18E1  |  A:A:512x8             |  B:B:512x8             |       Write |                    10.0 |        Read |                    10.0 |           |        |        |       0 |           |        |        |       0 |
| chiptop0/system/tile_prci_domain_2/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_3/ram              |           | 1024x8                 | 1024x8                 |             |                         |             |                         |           |        |        |         |           |        |        |         |
|  chiptop0/system/tile_prci_domain_2/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_3/ram_reg         | RAMB18E1  |  A:A:512x8             |  B:B:512x8             |       Write |                    10.0 |        Read |                    10.0 |           |        |        |       0 |           |        |        |       0 |
| chiptop0/system/tile_prci_domain_2/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_4/ram              |           | 1024x8                 | 1024x8                 |             |                         |             |                         |           |        |        |         |           |        |        |         |
|  chiptop0/system/tile_prci_domain_2/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_4/ram_reg         | RAMB18E1  |  A:A:512x8             |  B:B:512x8             |       Write |                    10.0 |        Read |                    10.0 |           |        |        |       0 |           |        |        |       0 |
| chiptop0/system/tile_prci_domain_2/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_5/ram              |           | 1024x8                 | 1024x8                 |             |                         |             |                         |           |        |        |         |           |        |        |         |
|  chiptop0/system/tile_prci_domain_2/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_5/ram_reg         | RAMB18E1  |  A:A:512x8             |  B:B:512x8             |       Write |                    10.0 |        Read |                    10.0 |           |        |        |       0 |           |        |        |       0 |
| chiptop0/system/tile_prci_domain_2/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_6/ram              |           | 1024x8                 | 1024x8                 |             |                         |             |                         |           |        |        |         |           |        |        |         |
|  chiptop0/system/tile_prci_domain_2/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_6/ram_reg         | RAMB18E1  |  A:A:512x8             |  B:B:512x8             |       Write |                    10.0 |        Read |                    10.0 |           |        |        |       0 |           |        |        |       0 |
| chiptop0/system/tile_prci_domain_2/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_7/ram              |           | 1024x8                 | 1024x8                 |             |                         |             |                         |           |        |        |         |           |        |        |         |
|  chiptop0/system/tile_prci_domain_2/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_7/ram_reg         | RAMB18E1  |  A:A:512x8             |  B:B:512x8             |       Write |                    10.0 |        Read |                    10.0 |           |        |        |       0 |           |        |        |       0 |
